Date,Open,High,Low,Close,Volume,Open Interest
2005-11-01,1212.25,1217.5,1210.5,1213.75,612.0,2769.0
2005-11-02,1216.25,1225.5,1210.0,1225.5,1058.0,3341.0
2005-11-03,1225.25,1235.25,1224.0,1231.25,755.0,3866.0
2005-11-04,1229.75,1233.0,1224.5,1229.5,191.0,3863.0
2005-11-07,1229.0,1234.5,1227.25,1230.5,1570.0,5080.0
2005-11-08,1229.0,1232.0,1226.5,1230.5,568.0,5571.0
2005-11-09,1228.75,1236.5,1226.75,1231.25,459.0,5697.0
2005-11-10,1230.0,1242.75,1225.0,1241.5,2132.0,7196.0
2005-11-11,1241.5,1246.0,1240.5,1245.75,1976.0,8316.0
2005-11-14,1245.0,1247.5,1242.25,1245.0,8817.0,16976.0
2005-11-15,1244.5,1248.5,1236.75,1240.25,9253.0,25581.0
2005-11-16,1240.5,1242.75,1237.5,1242.5,5161.0,33460.0
2005-11-17,1242.0,1253.75,1242.0,1253.0,7472.0,39725.0
2005-11-18,1252.75,1259.75,1250.75,1258.0,10017.0,47919.0
2005-11-21,1258.25,1266.0,1256.75,1265.0,10332.0,57470.0
2005-11-22,1264.5,1271.75,1261.0,1270.25,5317.0,61869.0
2005-11-23,1269.25,1281.0,1269.0,1276.75,5051.0,66655.0
2005-11-25,1278.5,1279.75,1275.25,1278.25,1686.0,67851.0
2005-11-28,1277.0,1280.75,1267.25,1269.0,9594.0,75917.0
2005-11-29,1269.0,1275.75,1267.25,1267.5,5067.0,80135.0
2005-11-30,1267.25,1271.0,1256.5,1259.25,20176.0,94742.0
2005-12-01,1261.0,1276.0,1260.0,1272.75,12708.0,105844.0
2005-12-02,1272.75,1276.25,1271.0,1274.25,9957.0,112562.0
2005-12-05,1274.25,1275.0,1267.5,1271.5,44103.0,153604.0
2005-12-06,1271.25,1282.5,1266.0,1273.75,45873.0,184488.0
2005-12-07,1273.5,1275.25,1261.75,1266.0,160177.0,314481.0
2005-12-08,1265.5,1272.75,1259.25,1264.75,961383.0,456567.0
2005-12-09,1263.75,1272.5,1262.25,1267.5,787214.0,588139.0
2005-12-12,1268.5,1273.75,1263.75,1269.25,816015.0,751490.0
2005-12-13,1269.5,1281.5,1267.25,1277.0,982257.0,897700.0
2005-12-14,1277.5,1285.0,1273.25,1282.0,949045.0,940621.0
2005-12-15,1282.0,1283.75,1275.5,1277.75,889367.0,977887.0
2005-12-16,1277.5,1284.5,1273.75,1274.25,698893.0,1011000.0
2005-12-19,1275.25,1279.75,1266.75,1267.5,667914.0,1006000.0
2005-12-20,1267.75,1272.0,1264.75,1268.0,625304.0,1012000.0
2005-12-21,1268.0,1277.0,1266.75,1270.0,764030.0,1011000.0
2005-12-22,1269.25,1276.0,1269.0,1275.5,424148.0,1039000.0
2005-12-23,1275.75,1277.75,1273.0,1276.5,274193.0,1042000.0
2005-12-27,1277.0,1281.0,1262.5,1264.0,595885.0,1037000.0
2005-12-28,1263.5,1268.25,1263.0,1265.25,391511.0,1047000.0
2005-12-29,1265.25,1267.75,1258.5,1260.0,367199.0,1054000.0
2005-12-30,1260.25,1261.5,1251.25,1254.75,465731.0,1000000.0
2006-01-03,1255.25,1277.5,1251.5,1274.75,1149000.0,1064000.0
2006-01-04,1274.5,1282.25,1270.75,1280.5,902220.0,1088000.0
2006-01-05,1280.5,1283.25,1275.75,1281.25,761183.0,1082000.0
2006-01-06,1281.25,1293.0,1280.25,1291.75,899355.0,1119000.0
2006-01-09,1291.25,1297.5,1290.25,1295.0,774670.0,1134000.0
2006-01-10,1294.25,1296.75,1289.25,1296.0,895506.0,1138000.0
2006-01-11,1295.75,1301.0,1293.5,1299.75,836995.0,1146000.0
2006-01-12,1299.5,1299.75,1290.5,1293.5,761246.0,1138000.0
2006-01-13,1293.5,1295.75,1287.75,1292.75,716681.0,1138000.0
2006-01-17,1292.75,1295.25,1283.5,1289.5,782532.0,1147000.0
2006-01-18,1286.75,1287.75,1275.25,1283.75,1172000.0,1143000.0
2006-01-19,1282.5,1293.0,1280.25,1288.25,949592.0,1137000.0
2006-01-20,1288.0,1289.25,1264.25,1264.75,1586000.0,1126000.0
2006-01-23,1265.25,1272.75,1263.75,1269.25,892100.0,1140000.0
2006-01-24,1269.25,1276.25,1267.25,1270.5,950405.0,1146000.0
2006-01-25,1270.5,1276.0,1262.25,1271.0,1262000.0,1170000.0
2006-01-26,1270.25,1280.75,1269.75,1277.75,968935.0,1202000.0
2006-01-27,1278.25,1290.5,1277.25,1289.25,889309.0,1223000.0
2006-01-30,1289.0,1291.75,1286.75,1288.5,523825.0,1213000.0
2006-01-31,1288.25,1290.5,1278.5,1283.5,1034000.0,1212000.0
2006-02-01,1279.5,1287.5,1276.25,1287.25,997495.0,1219000.0
2006-02-02,1286.75,1287.25,1270.5,1272.0,1107000.0,1222000.0
2006-02-03,1271.75,1276.5,1263.5,1265.5,1006000.0,1209000.0
2006-02-06,1265.75,1270.5,1264.0,1268.75,526186.0,1188000.0
2006-02-07,1268.5,1270.0,1256.0,1257.5,978806.0,1172000.0
2006-02-08,1257.5,1269.75,1255.75,1268.25,861721.0,1151000.0
2006-02-09,1268.0,1277.75,1265.25,1265.75,935033.0,1131000.0
2006-02-10,1266.0,1273.0,1257.0,1268.25,999625.0,1128000.0
2006-02-13,1268.25,1269.25,1260.5,1265.75,651482.0,1123000.0
2006-02-14,1265.75,1281.5,1263.0,1278.25,1116000.0,1140000.0
2006-02-15,1278.25,1283.75,1272.75,1282.25,965298.0,1138000.0
2006-02-16,1282.0,1292.75,1281.0,1291.75,798754.0,1144000.0
2006-02-17,1291.75,1292.25,1286.0,1289.0,553718.0,1154000.0
2006-02-21,1288.25,1294.25,1283.0,1285.25,715879.0,1166000.0
2006-02-22,1285.25,1296.25,1283.75,1292.25,771937.0,1196000.0
2006-02-23,1292.25,1296.0,1286.5,1290.25,738249.0,1199000.0
2006-02-24,1290.0,1294.25,1287.0,1293.0,549003.0,1189000.0
2006-02-27,1293.0,1299.75,1292.0,1294.0,586818.0,1187000.0
2006-02-28,1294.25,1295.0,1280.0,1282.5,1139000.0,1127000.0
2006-03-01,1281.75,1293.5,1281.5,1292.0,717804.0,1143000.0
2006-03-02,1291.75,1293.0,1284.25,1291.5,958000.0,1152000.0
2006-03-03,1291.5,1299.0,1280.0,1286.5,1119000.0,1142000.0
2006-03-06,1286.75,1291.25,1276.25,1279.5,875562.0,1147000.0
2006-03-07,1279.5,1279.5,1271.75,1277.5,927692.0,1134000.0
2006-03-08,1277.75,1281.75,1268.75,1279.5,1056000.0,1105000.0
2006-03-09,1279.75,1283.75,1271.5,1272.0,440703.0,930236.0
2006-03-10,1271.75,1285.25,1270.75,1283.0,274831.0,858912.0
2006-03-13,1282.25,1288.5,1282.25,1285.5,256314.0,782944.0
2006-03-14,1285.5,1299.25,1282.5,1298.5,150513.0,700567.0
2006-03-15,1298.5,1305.0,1295.0,1303.75,122135.0,674191.0
2006-03-16,1303.5,1311.0,1301.0,1306.25,96216.0,573037.0
2006-03-17,1303.5,1310.16,1303.5,1310.16,14000.0,0.0
