Date,Open,High,Low,Close,Volume,Open Interest
2011-08-19,1100.75,1100.75,1100.75,1100.75,0.0,5.0
2011-08-22,1100.0,1100.0,1100.0,1100.0,1.0,4.0
2011-08-23,1135.5,1135.5,1135.5,1135.5,0.0,4.0
2011-08-24,1148.75,1148.75,1148.75,1148.75,0.0,4.0
2011-08-25,1134.5,1134.5,1134.5,1134.5,0.0,4.0
2011-08-26,1153.0,1153.0,1153.0,1153.0,0.0,4.0
2011-08-29,1185.0,1185.0,1185.0,1185.0,0.0,4.0
2011-08-30,1182.5,1182.5,1182.5,1182.5,0.0,4.0
2011-08-31,1195.25,1195.25,1195.25,1195.25,0.0,4.0
2011-09-01,1179.0,1179.0,1179.0,1179.0,0.0,4.0
2011-09-02,1150.0,1150.0,1147.0,1147.0,1.0,5.0
2011-09-06,1142.25,1142.25,1142.25,1142.25,0.0,5.0
2011-09-07,1170.0,1176.75,1170.0,1176.75,1.0,4.0
2011-09-08,1163.5,1163.5,1163.5,1163.5,0.0,4.0
2011-09-09,1150.0,1150.0,1135.75,1135.75,1.0,5.0
2011-09-12,1130.75,1140.75,1121.75,1140.75,2.0,5.0
2011-09-13,1148.5,1148.5,1148.5,1148.5,0.0,5.0
2011-09-14,1136.0,1174.5,1136.0,1165.5,126.0,14.0
2011-09-15,1187.75,1187.75,1187.75,1187.75,0.0,14.0
2011-09-16,1195.25,1195.25,1195.25,1195.25,0.0,14.0
2011-09-19,1181.0,1181.0,1181.0,1181.0,0.0,14.0
2011-09-20,1179.25,1179.25,1179.25,1179.25,0.0,14.0
2011-09-21,1139.0,1139.0,1139.0,1139.0,0.0,14.0
2011-09-22,1106.25,1106.25,1106.25,1106.25,0.0,14.0
2011-09-23,1098.5,1116.0,1090.25,1112.25,10.0,14.0
2011-09-26,1141.0,1141.0,1141.0,1141.0,0.0,14.0
2011-09-27,1152.0,1152.0,1152.0,1152.0,0.0,14.0
2011-09-28,1131.25,1131.25,1131.25,1131.25,0.0,14.0
2011-09-29,1130.25,1144.0,1125.25,1138.75,2.0,15.0
2011-09-30,1108.5,1108.5,1108.5,1108.5,0.0,14.0
2011-10-03,1068.5,1068.5,1068.5,1068.5,0.0,14.0
2011-10-04,1096.0,1096.0,1096.0,1096.0,0.0,14.0
2011-10-05,1117.5,1117.5,1117.5,1117.5,0.0,14.0
2011-10-06,1140.0,1140.0,1140.0,1140.0,0.0,14.0
2011-10-07,1137.5,1137.5,1137.5,1137.5,0.0,14.0
2011-10-10,1173.75,1173.75,1173.75,1173.75,0.0,14.0
2011-10-11,1172.5,1172.5,1172.5,1172.5,0.0,14.0
2011-10-12,1181.0,1181.0,1181.0,1181.0,0.0,14.0
2011-10-13,1181.75,1181.75,1174.0,1180.75,4.0,14.0
2011-10-14,1206.5,1206.5,1189.75,1202.0,4.0,14.0
2011-10-17,1176.75,1176.75,1176.75,1176.75,0.0,14.0
2011-10-18,1206.0,1206.0,1206.0,1206.0,0.0,14.0
2011-10-19,1189.5,1189.5,1189.5,1189.5,0.0,14.0
2011-10-20,1192.75,1192.75,1192.75,1192.75,0.0,14.0
2011-10-21,1218.0,1218.0,1218.0,1218.0,0.0,14.0
2011-10-24,1230.0,1230.0,1230.0,1230.0,0.0,14.0
2011-10-25,1226.0,1226.0,1207.5,1207.5,1.0,15.0
2011-10-26,1220.25,1220.25,1220.25,1220.25,0.0,15.0
2011-10-27,1265.5,1265.5,1265.5,1265.5,0.0,15.0
2011-10-28,1254.25,1263.75,1254.25,1263.75,1.0,14.0
2011-10-31,1232.0,1232.0,1232.0,1232.0,0.0,14.0
2011-11-01,1207.5,1207.5,1207.5,1207.5,0.0,14.0
2011-11-02,1217.0,1217.0,1217.0,1217.0,0.0,14.0
2011-11-03,1238.5,1238.5,1238.5,1238.5,0.0,14.0
2011-11-04,1234.0,1234.0,1234.0,1234.0,0.0,14.0
2011-11-07,1240.25,1240.25,1240.25,1240.25,0.0,18.0
2011-11-08,1256.0,1256.0,1256.0,1256.0,0.0,18.0
2011-11-09,1208.5,1208.5,1208.5,1208.5,0.0,18.0
2011-11-10,1220.25,1220.25,1220.25,1220.25,0.0,18.0
2011-11-11,1244.5,1244.5,1244.5,1244.5,0.0,18.0
2011-11-14,1239.5,1239.75,1235.5,1235.5,3.0,20.0
2011-11-15,1239.5,1239.5,1233.5,1237.75,2.0,20.0
2011-11-16,1214.75,1214.75,1214.75,1214.75,90.0,110.0
2011-11-17,1198.5,1198.5,1198.5,1198.5,0.0,110.0
2011-11-18,1197.75,1197.75,1197.75,1197.75,0.0,110.0
2011-11-21,1174.5,1174.5,1174.5,1174.5,0.0,110.0
2011-11-22,1166.5,1166.5,1166.5,1166.5,0.0,110.0
2011-11-23,1143.5,1143.5,1143.5,1143.5,0.0,110.0
2011-11-25,1137.0,1137.0,1137.0,1137.0,0.0,110.0
2011-11-28,1175.0,1175.0,1175.0,1175.0,0.0,110.0
2011-11-29,1180.25,1180.25,1180.25,1180.25,0.0,110.0
2011-11-30,1229.25,1229.25,1229.25,1229.25,0.0,110.0
2011-12-01,1227.0,1227.0,1227.0,1227.0,0.0,110.0
2011-12-02,1226.75,1226.75,1226.75,1226.75,0.0,110.0
2011-12-05,1238.5,1238.5,1238.5,1238.5,0.0,208.0
2011-12-06,1238.5,1238.5,1238.5,1238.5,0.0,233.0
2011-12-07,1240.5,1247.5,1232.0,1247.5,4.0,237.0
2011-12-08,1219.5,1219.5,1219.5,1219.5,0.0,114.0
2011-12-09,1242.25,1242.25,1242.25,1242.25,0.0,114.0
2011-12-12,1218.5,1218.5,1218.5,1218.5,0.0,114.0
2011-12-13,1209.5,1209.5,1209.5,1209.5,0.0,114.0
2011-12-14,1195.25,1195.25,1195.25,1195.25,0.0,114.0
2011-12-15,1201.0,1201.0,1201.0,1201.0,8.0,122.0
2011-12-16,1199.5,1213.5,1198.75,1200.25,2.0,122.0
2011-12-19,1188.5,1188.5,1188.5,1188.5,0.0,122.0
2011-12-20,1215.5,1226.25,1214.0,1225.5,9.0,125.0
2011-12-21,1228.75,1237.75,1213.5,1225.75,1.0,126.0
2011-12-22,1235.0,1239.25,1222.5,1238.5,1.0,125.0
2011-12-23,1249.75,1249.75,1249.75,1249.75,0.0,125.0
2011-12-27,1249.5,1249.5,1249.5,1249.5,0.0,120.0
2011-12-28,1239.0,1253.0,1233.75,1234.0,1.0,118.0
2011-12-29,1246.75,1246.75,1246.75,1246.75,0.0,118.0
2011-12-30,1242.0,1242.0,1242.0,1242.0,0.0,118.0
2012-01-03,1264.0,1268.0,1261.5,1261.5,1.0,117.0
2012-01-04,1262.25,1262.25,1262.25,1262.25,97.0,198.0
2012-01-05,1262.5,1262.5,1262.5,1262.5,19.0,195.0
2012-01-06,1256.25,1269.5,1256.25,1263.5,1.0,194.0
2012-01-09,1264.5,1266.0,1257.5,1264.75,1.0,195.0
2012-01-10,1277.75,1280.25,1275.25,1275.25,5.0,195.0
2012-01-11,1271.75,1277.5,1268.75,1277.0,8.0,210.0
2012-01-12,1274.75,1285.0,1270.5,1280.5,68.0,272.0
2012-01-13,1278.0,1282.75,1262.0,1277.5,21.0,286.0
2012-01-17,1288.75,1288.75,1278.0,1278.0,2.0,288.0
2012-01-18,1286.25,1291.75,1275.75,1290.75,30.0,305.0
2012-01-19,1294.25,1299.25,1287.25,1299.0,16.0,307.0
2012-01-20,1296.75,1299.75,1294.25,1299.25,1.0,308.0
2012-01-23,1298.25,1306.0,1294.5,1299.5,4.0,304.0
2012-01-24,1293.0,1299.75,1290.75,1299.75,18.0,299.0
2012-01-25,1304.0,1312.5,1292.5,1308.5,34.0,322.0
2012-01-26,1308.25,1316.5,1298.25,1303.5,22.0,319.0
2012-01-27,1297.0,1306.75,1296.25,1300.75,4.0,319.0
2012-01-30,1300.0,1302.0,1285.25,1297.0,7.0,324.0
2012-01-31,1300.0,1305.0,1291.25,1296.25,18.0,318.0
2012-02-01,1306.0,1314.5,1293.0,1308.0,68.0,293.0
2012-02-02,1308.75,1313.25,1305.75,1310.75,7.0,292.0
2012-02-03,1316.25,1330.75,1309.0,1327.25,25.0,288.0
2012-02-06,1321.5,1328.0,1319.25,1327.25,1.0,287.0
2012-02-07,1326.25,1333.25,1321.0,1333.0,20.0,291.0
2012-02-08,1333.75,1335.75,1327.25,1335.25,5.0,292.0
2012-02-09,1337.0,1338.5,1330.0,1336.5,12.0,315.0
2012-02-10,1333.0,1339.75,1322.75,1328.75,134.0,337.0
2012-02-13,1333.0,1339.5,1331.5,1337.25,19.0,339.0
2012-02-14,1333.75,1339.5,1326.75,1335.75,17.0,336.0
2012-02-15,1345.0,1345.5,1326.75,1330.25,28.0,334.0
2012-02-16,1334.5,1344.5,1323.25,1343.0,5.0,329.0
2012-02-17,1342.5,1348.25,1342.25,1348.0,6.0,329.0
2012-02-21,1352.25,1362.5,1344.75,1348.25,48.0,335.0
2012-02-22,1351.0,1351.5,1342.25,1344.25,23.0,344.0
2012-02-23,1344.0,1351.0,1339.5,1351.0,13.0,343.0
2012-02-24,1353.75,1356.0,1350.75,1351.5,6.0,339.0
2012-02-27,1345.0,1358.0,1342.0,1355.5,24.0,351.0
2012-02-28,1359.0,1361.0,1353.75,1359.5,12.0,329.0
2012-02-29,1360.75,1364.5,1345.25,1352.5,47.0,357.0
2012-03-01,1352.25,1362.5,1347.75,1362.5,37.0,359.0
2012-03-02,1357.25,1364.5,1353.75,1356.75,20.0,364.0
2012-03-05,1356.25,1356.25,1347.0,1352.5,24.0,372.0
2012-03-06,1350.25,1353.0,1327.0,1330.0,30.0,375.0
2012-03-07,1332.25,1341.75,1332.25,1341.0,29.0,387.0
2012-03-08,1345.25,1356.0,1339.25,1354.5,56.0,409.0
2012-03-09,1351.75,1362.25,1351.75,1360.75,337.0,520.0
2012-03-12,1357.75,1360.75,1354.75,1360.75,55.0,544.0
2012-03-13,1361.0,1385.0,1361.0,1384.75,187.0,620.0
2012-03-14,1381.0,1387.75,1378.75,1382.75,369.0,544.0
2012-03-15,1383.5,1391.25,1381.25,1390.0,141.0,582.0
2012-03-16,1389.75,1394.25,1388.5,1392.5,251.0,786.0
2012-03-19,1394.75,1401.5,1388.0,1397.75,1004.0,1340.0
2012-03-20,1397.75,1398.25,1385.5,1393.75,133.0,1332.0
2012-03-21,1394.0,1399.25,1388.5,1391.25,1792.0,2873.0
2012-03-22,1393.5,1394.0,1376.5,1382.5,1807.0,4363.0
2012-03-23,1383.0,1388.5,1374.75,1388.0,2349.0,6454.0
2012-03-26,1386.75,1409.0,1386.75,1409.0,2023.0,7592.0
2012-03-27,1408.5,1413.5,1400.0,1400.0,2904.0,9346.0
2012-03-28,1399.5,1405.5,1386.0,1394.0,4712.0,12951.0
2012-03-29,1393.5,1397.25,1380.5,1392.0,840.0,12964.0
2012-03-30,1392.5,1400.0,1390.0,1397.0,231.0,12961.0
2012-04-02,1400.25,1411.5,1393.25,1406.5,2766.0,15039.0
2012-04-03,1406.0,1407.75,1393.5,1402.75,1156.0,15242.0
2012-04-04,1402.5,1402.5,1382.5,1387.0,881.0,15826.0
2012-04-05,1386.5,1391.25,1378.25,1384.0,1232.0,16280.0
2012-04-06,1384.5,1388.25,1366.25,1384.0,478.0,16222.0
2012-04-09,1370.0,1376.25,1366.0,1368.75,770.0,16599.0
2012-04-10,1369.25,1374.25,1346.25,1351.0,869.0,16599.0
2012-04-11,1353.0,1364.25,1352.75,1357.75,2590.0,18532.0
2012-04-12,1359.75,1379.75,1357.0,1379.75,812.0,18833.0
2012-04-13,1379.0,1381.75,1357.75,1358.75,980.0,19273.0
2012-04-16,1358.0,1368.75,1354.5,1357.75,390.0,19243.0
2012-04-17,1359.25,1382.25,1353.5,1377.5,1502.0,20385.0
2012-04-18,1377.0,1380.0,1372.0,1372.0,1182.0,21082.0
2012-04-19,1373.5,1383.25,1359.25,1366.25,1303.0,21711.0
2012-04-20,1367.5,1376.75,1365.5,1369.0,818.0,21769.0
2012-04-23,1367.0,1368.0,1348.0,1356.5,2607.0,23474.0
2012-04-24,1357.75,1364.75,1354.5,1363.75,4802.0,25160.0
2012-04-25,1365.0,1381.0,1363.75,1380.75,2590.0,26210.0
2012-04-26,1380.0,1391.75,1375.0,1390.5,1707.0,26944.0
2012-04-27,1390.0,1396.25,1380.5,1392.0,2317.0,28177.0
2012-04-30,1394.75,1395.75,1383.5,1387.25,1366.0,29223.0
2012-05-01,1389.0,1405.0,1385.0,1394.0,1391.0,28798.0
2012-05-02,1394.0,1398.0,1383.25,1391.0,1400.0,29020.0
2012-05-03,1391.25,1396.25,1378.25,1379.5,2760.0,29958.0
2012-05-04,1380.5,1385.0,1355.25,1356.0,1679.0,30335.0
2012-05-07,1351.0,1363.5,1336.25,1359.5,1197.0,30400.0
2012-05-08,1359.5,1361.5,1337.5,1352.0,1661.0,30303.0
2012-05-09,1351.5,1354.0,1333.0,1344.5,5166.0,32053.0
2012-05-10,1342.75,1357.0,1339.75,1351.25,1294.0,32229.0
2012-05-11,1350.75,1356.5,1338.0,1343.5,1404.0,32211.0
2012-05-14,1339.75,1344.25,1327.0,1327.75,1372.0,32285.0
2012-05-15,1327.25,1340.25,1319.5,1321.75,3173.0,33358.0
2012-05-16,1323.0,1333.25,1314.5,1316.0,4553.0,35782.0
2012-05-17,1317.25,1324.25,1294.5,1295.0,6523.0,38792.0
2012-05-18,1295.75,1303.75,1283.25,1284.5,6783.0,42955.0
2012-05-21,1284.75,1309.5,1281.25,1309.25,5222.0,45734.0
2012-05-22,1308.25,1320.25,1301.5,1308.5,8330.0,51197.0
2012-05-23,1308.0,1312.5,1287.75,1309.25,14867.0,61413.0
2012-05-24,1308.25,1317.0,1300.0,1316.0,8241.0,65353.0
2012-05-25,1316.0,1323.5,1305.5,1308.5,4311.0,65600.0
2012-05-29,1312.25,1327.75,1311.25,1327.0,13395.0,74426.0
2012-05-30,1327.5,1327.75,1301.5,1302.0,7947.0,77698.0
2012-05-31,1302.5,1312.0,1291.0,1302.5,21826.0,89473.0
2012-06-01,1300.25,1301.0,1267.0,1267.25,50952.0,122063.0
2012-06-04,1267.25,1274.75,1255.5,1266.25,74542.0,158933.0
2012-06-05,1266.0,1280.0,1260.75,1278.5,108849.0,235101.0
2012-06-06,1278.75,1309.25,1276.5,1309.0,238673.0,405005.0
2012-06-07,1308.75,1323.0,1305.25,1310.0,989978.0,787312.0
2012-06-08,1309.5,1323.0,1298.75,1322.0,1943155.0,1254021.0
2012-06-11,1337.0,1342.0,1299.75,1300.25,3116823.0,1801710.0
2012-06-12,1301.0,1320.5,1297.0,1320.0,2900941.0,2233378.0
2012-06-13,1319.75,1321.25,1303.5,1308.75,2566739.0,2419155.0
2012-06-14,1309.0,1327.75,1305.25,1326.25,2808502.0,2555080.0
2012-06-15,1325.25,1338.5,1324.5,1337.5,1817397.0,2557420.0
2012-06-18,1345.25,1347.5,1327.25,1341.0,2074890.0,2571236.0
2012-06-19,1340.75,1357.0,1336.5,1350.5,1772340.0,2577825.0
2012-06-20,1350.0,1355.5,1338.75,1350.75,2364882.0,2619510.0
2012-06-21,1350.75,1353.25,1317.5,1318.25,2713717.0,2649917.0
2012-06-22,1318.5,1331.75,1318.25,1326.75,1859289.0,2652686.0
2012-06-25,1325.5,1326.5,1302.5,1306.5,1843892.0,2713459.0
2012-06-26,1306.75,1318.0,1303.25,1315.5,1810328.0,2727651.0
2012-06-27,1315.75,1328.5,1312.0,1325.5,1615882.0,2747945.0
2012-06-28,1325.75,1327.75,1306.75,1322.5,2291307.0,2740099.0
2012-06-29,1322.0,1359.5,1316.0,1356.5,2488982.0,2718455.0
2012-07-02,1358.75,1362.25,1349.5,1357.5,1688137.0,2714985.0
2012-07-03,1358.25,1369.5,1355.25,1368.0,1047073.0,2713523.0
2012-07-05,1366.5,1375.0,1357.0,1361.5,1885277.0,2743266.0
2012-07-06,1361.5,1364.0,1342.25,1351.75,1955639.0,2752042.0
2012-07-09,1349.25,1350.25,1341.0,1349.25,1473739.0,2750846.0
2012-07-10,1349.0,1356.5,1330.5,1335.5,2020477.0,2779384.0
2012-07-11,1335.0,1342.5,1327.75,1336.25,1912327.0,2786227.0
2012-07-12,1336.5,1339.5,1319.75,1329.25,1904895.0,2796788.0
2012-07-13,1329.25,1353.25,1328.75,1351.75,1758931.0,2805218.0
2012-07-16,1351.25,1352.5,1343.0,1347.5,1547166.0,2793770.0
2012-07-17,1347.25,1360.5,1339.25,1358.5,1970476.0,2788070.0
2012-07-18,1358.5,1370.5,1352.5,1367.25,1797575.0,2791638.0
2012-07-19,1367.25,1376.0,1366.0,1372.0,1743124.0,2804013.0
2012-07-20,1371.5,1372.0,1357.0,1358.25,1800661.0,2809562.0
2012-07-23,1355.5,1356.75,1332.0,1343.75,2078031.0,2825947.0
2012-07-24,1343.75,1346.5,1323.75,1329.5,2115725.0,2838586.0
2012-07-25,1331.0,1340.0,1321.25,1335.0,1840501.0,2832270.0
2012-07-26,1334.75,1358.75,1327.75,1354.75,2275727.0,2803798.0
2012-07-27,1354.75,1385.0,1352.75,1382.5,2495356.0,2786322.0
2012-07-30,1379.25,1387.5,1375.75,1380.5,1486890.0,2739745.0
2012-07-31,1380.0,1386.5,1371.0,1374.5,1774241.0,2732125.0
2012-08-01,1372.0,1381.5,1367.75,1370.5,1800024.0,2745910.0
2012-08-02,1370.0,1383.0,1349.25,1362.0,2835526.0,2818329.0
2012-08-03,1362.25,1390.5,1360.0,1389.0,1945915.0,2799500.0
2012-08-06,1390.25,1395.75,1387.25,1390.0,1171977.0,2789278.0
2012-08-07,1390.0,1403.25,1387.5,1397.0,1459898.0,2802895.0
2012-08-08,1396.5,1400.25,1390.5,1398.25,1227991.0,2808926.0
2012-08-09,1398.5,1403.75,1393.75,1400.5,1179356.0,2820919.0
2012-08-10,1400.25,1402.75,1392.0,1402.5,1246593.0,2839596.0
2012-08-13,1400.5,1404.0,1394.25,1402.5,1202738.0,2852295.0
2012-08-14,1402.0,1409.5,1397.25,1401.5,1435083.0,2884729.0
2012-08-15,1401.25,1405.75,1397.0,1403.5,1103484.0,2897590.0
2012-08-16,1403.5,1415.5,1401.75,1413.0,1495429.0,2902712.0
2012-08-17,1413.75,1416.75,1410.75,1415.25,1139564.0,2935039.0
2012-08-20,1415.0,1418.0,1409.5,1414.75,1110701.0,2955045.0
2012-08-21,1414.75,1424.75,1408.0,1412.5,1731248.0,2953918.0
2012-08-22,1412.75,1414.25,1404.25,1412.25,1675386.0,2972094.0
2012-08-23,1412.25,1418.0,1398.0,1400.0,1592212.0,2962988.0
2012-08-24,1399.75,1412.0,1395.25,1409.75,1572472.0,2995536.0
2012-08-27,1410.0,1416.0,1407.0,1408.25,932096.0,2991505.0
2012-08-28,1408.25,1412.0,1403.25,1407.75,1210117.0,3006498.0
2012-08-29,1407.25,1412.5,1404.75,1407.25,959745.0,3029887.0
2012-08-30,1407.0,1407.75,1395.25,1397.0,1217187.0,3031988.0
2012-08-31,1397.0,1412.25,1395.5,1405.0,2046718.0,3031853.0
2012-09-04,1406.25,1409.5,1394.5,1406.0,1680397.0,3014306.0
2012-09-05,1406.25,1408.25,1397.25,1403.5,1429039.0,2997724.0
2012-09-06,1403.5,1432.25,1403.25,1431.0,2040626.0,3026244.0
2012-09-07,1431.0,1438.75,1430.5,1438.25,1472193.0,2996654.0
2012-09-10,1436.75,1438.0,1425.75,1426.5,1096739.0,2983055.0
2012-09-11,1425.5,1437.5,1421.5,1430.5,1430082.0,2840731.0
2012-09-12,1430.5,1440.25,1428.5,1439.5,1725227.0,2672629.0
2012-09-13,1438.25,1464.25,1435.0,1457.25,2603518.0,2218039.0
2012-09-14,1456.5,1474.75,1456.5,1465.75,1291449.0,1766092.0
2012-09-17,1465.75,1465.75,1457.5,1460.75,676512.0,1489414.0
2012-09-18,1460.5,1463.25,1455.75,1459.25,762529.0,1149736.0
2012-09-19,1460.0,1465.5,1457.75,1459.5,457469.0,962427.0
2012-09-20,1459.75,1461.75,1450.0,1460.5,309519.0,878835.0
2012-09-21,1460.75,1469.25,1460.25,1467.17,60974.0,812658.0
